Product_Name,code,1_kg,Vitamin_B1,Vitamin_B6,Dietary_fiber,Folic_acid,energy,Proteins,Carbohydrates,Fats,sodium,Vitamin_B3,potassium,Vitamin_C,iron,1_unit,100_g,Vitamin_B2,Vitamin_K.,Vitamin_E.,Magnesium,Carbohydrate_sugars,A_vitamin,Dietary_fiber,zinc,Of_which_added_sugar,100_ml,Of_which_saturated_fat,Trans_fatty_acids,Teaspoons_of_sugar,calcium,Cholesterol,Monounsaturated_fat,Polyunsaturated_fat,Sugars,Reduced_sodium,Many_alcohols,Lactose,Vitamin_D.,1_cm,Proteins_(Albumin_|_Casein_40_|_60),From_the_carbohydrates_lactose,Vitamin_D_Calciprolol,3_omega_fatty_acids,DHA_+_EPA,caffeine,Vitamin_B12,Niacin,Fat_without_trans,Vitamin_B5,Pantothenic_acid,Saturated_fat,Trans_fat,Saturated_fatty_acids,Nicotinamide,Non-fibrous_fibers,Of_which_unsaturated_fat,6_omega_fatty_acids,From_sugars_to_organic_acids,wetness,ash,Sucrose,Biotin,iodine,phosphorus,Salt,Lycopene,manganese,Soluble_fiber,Oleic_fatty_acids,Vitamin_E_equals_alpha_tocopherol,Acetic_acid,Vitamin_A_is_worth_retinol,Ascorbic_acid,K_Potassium,starch,ARA_fatty_acid,DHA_fatty_acid,Nucleotides,Linoleic_fatty_acid,Linoleic_fatty_acid,selenium,copper,Taurine,Choline,Inositol,Lutein,Alpha_linolenic_acid,Galactooligosaccharides,chlorine,Carnitine,Chloride,AA_fatty_acid,Vitamin_B3_Nicotinamide_Equilibrium,humidity,chromium,Molybdenum,1_meter,100_meters,Unsaturated,Acidic_acid,Linoleic_acid,DHA,EPA,Chlorophyll
Soup_almonds,P_769904000607,0,0,0,0,0,519,0.74,63.9,28.9,915,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,9.7,0.5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_soup_almonds,P_769904000997,0,0,0,1,0,506,1.4,67,26,709,0,0,0,0,0,6.95,0,0,0,0,1,0,0,0,0,0,15,Less_than_0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicken-flavored_skinny_soup,P_7290015129312,0,0,0,1.45,0,16,0.1,3.3,0.05,19,0,0,0,0,0,6.79,0,0,0,0,0,0,0,0,0,0,0,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_soup_powder,P_7297488098282,0,0,0,0,0,247,0.8,58,4.4,11300,0,0,0,0,0,3.98,0,0,0,0,21,0,0,0,0,0,1.3,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_baguette,P_7296073389439,0,0,0,1,0,285,2,55.9,5.7,391,0,0,0,0,0,6.63,0,0,0,0,1,0,0,0,0,0,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French_style_bread,P_7296073389460,0,0,0,1,0,285,2,55.9,5.7,392,0,0,0,0,0,4.78,0,0,0,0,1,0,0,0,0,0,0.7,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bread_with_kernels_and_seeds,P_7296073389477,0,0,0,2,0,292,3.2,52,7.5,397,0,0,0,0,0,4.98,0,0,0,0,1,0,0,0,0,0,0.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_crispy_mouthful,P_7296073393580,0,0,0,5.7,0,375,7.5,77.7,2.5,400,0,0,0,0,0,6.45,0,0,0,0,1.5,0,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corn_crisps,P_9322969000015,0,0,0,1.3,0,69,1.8,12.8,0.6,47,0,0,0,0,0,8.53,0,0,0,0,0,0,0,0,0,0,0.1,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_bun,P_7290109354101,0,0,0,0,0,110,2.2,73,21,400,0,0,0,0,0,4.95,0,0,0,0,0.5,0,0,0,0,0,2.2,Less_than_0.5,0.5,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_gluten-free_amaranth_crispy_mouthful,P_7290015161831,0,0,0,0.46,0,14,1,3.8,0.07,20,0,0,0,0,0,13.5,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_baked_grissini,P_8008698002100,0,0,0,1.2,0,408,3.8,85,5.7,840,0,0,0,0,0,13.93,0,0,0,0,1.5,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rectangular_crackers_sing,P_8008698003503,0,0,0,4.4,0,446,3.3,62,12,650,0,0,0,0,0,13.76,0,0,0,0,5.2,0,0,0,0,0,7.1,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickpea_cracker,P_7290012795169,0,0,0,13.7,0,437,17,43.4,19.8,370,0,0,0,0,0,12.07,0,0,0,0,1,0,0,0,0,0,2.2,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_finger_rolls,P_7296073345121,0,0,0,4.9,0,202,3,33.5,7.3,333,0,0,0,0,0,4.14,0,0,0,0,0.6,0,0,0,0,0,1.4,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_frozen_pitas,P_7296073429142,0,0,0,6.2,0,198,6.9,31.6,3.5,377,0,0,0,0,0,4.2,0,0,0,0,2.1,0,0,0,0,0,0.4,Less_than_0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_bite_rolls,P_7296073345138,0,0,0,2.6,0,109,1.6,17.9,4,178,0,0,0,0,0,4.14,0,0,0,0,0.3,0,0,0,0,0,0.8,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamburger_rolls_for_L._gluten,P_7296073345107,0,0,0,5.1,0,217,3.1,35.8,7.9,356,0,0,0,0,0,4.14,0,0,0,0,0.6,0,0,0,0,0,1.5,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_baguette_rolls,P_7296073345114,0,0,0,4,0,269,4,44.6,9.7,444,0,0,0,0,0,5.25,0,0,0,0,6.5,0,0,0,0,0,1.8,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quartet_sandwich_rolls,P_7290013121158,0,0,0,1.3,0,325,4.2,43.5,15.3,564,0,0,0,0,0,3.89,0,0,0,0,0,0,0,0,0,0,2,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger_Roll_Quartet,P_7290013121110,0,0,0,1.5,0,280,2.1,50.5,7.5,600,0,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,0,1.1,Less_than_0.5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_third_of_a_baguette_for_the_High_School,P_7290013121769,0,0,0,1,0,306,2.4,47.7,11.7,544,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,1.5,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_country_bread,P_7296073345077,0,0,0,5.7,0,235,3.6,39,8.4,381,0,0,0,0,0,3.18,0,0,0,0,0.7,0,0,0,0,0,1.6,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frozen_sliced_​​bread_for-_""c",P_7296073345060,0,0,0,5.4,0,224,3.3,37.2,8.1,370,0,0,0,0,0,3.18,0,0,0,0,0.7,0,0,0,0,0,1.5,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_kernel_bread,P_7296073345084,0,0,0,6.5,0,269,4,44.6,9.7,444,0,0,0,0,0,3.58,0,0,0,0,0.8,0,0,0,0,0,1.8,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_jackets,P_7296073345091,0,0,0,6.8,0,289,4.2,47.8,10.6,474,0,0,0,0,0,4.69,0,0,0,0,0.8,0,0,0,0,0,2,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_white_bread,P_7290013121028,0,0,0,1,0,290,1.6,52.4,8.2,537,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,1.2,Less_than_0.5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_flax_bread,P_7290013121035,0,0,0,2.9,0,312,3.1,49.6,11.3,483,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,1.4,Less_than_0.5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quito_rolls_almond_flour,P_96086000294,0,0,0,9.8,0,240,11.3,3.9,0,400,0,0,0,1.2,0,7.23,0,0,0,0,1.8,0,0,0,0,0,1.4,Less_than_0.5,0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_Italian_bread,P_7290013121042,0,0,0,1.5,0,280,2.1,50.5,7.5,600,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,1.1,Less_than_0.5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_potato_borax,P_7296073451501,0,0,0,1.4,0,303,1.5,24,22,485,0,0,0,0,0,3.78,0,0,0,0,0.6,0,0,0,0,0,9.4,Less_than_0.5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_geranium,P_7296073451488,0,0,0,2.2,0,346,1.5,30,24,490,0,0,0,0,0,4.48,0,0,0,0,1,0,0,0,0,0,10.5,Less_than_0.5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_puff_pastry,P_7296073451495,0,0,0,2.1,0,369,1.4,29,27,480,0,0,0,0,0,4.42,0,0,0,0,1,0,0,0,0,0,12.5,Less_than_0.5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_malvah,P_7296073451471,0,0,0,2.4,0,374,1.4,28,28,475,0,0,0,0,0,4.98,0,0,0,0,1,0,0,0,0,0,13,Less_than_0.5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_personal_pizza_base,P_7296073345145,0,0,0,6.5,0,269,4,44.6,9.7,444,0,0,0,0,0,4.42,0,0,0,0,0.8,0,0,0,0,0,1.8,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_cheesecake,P_7296073372264,0,0,0,0,0,297,4.8,26.3,21.5,132,0,0,0,0,0,12.87,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,76,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_cheese_borax,P_7296073401940,0,0,0,1.9,0,320,2.9,21,24.5,385,0,0,0,0,0,5.38,0,0,0,0,1.7,0,0,0,0,0,12.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten_Free_Green_Baguette_Pastry,P_7296073277354,0,0,0,6.5,0,295,4,44.6,9.7,444,0,0,0,0,0,5.25,0,0,0,0,0.8,0,0,0,0,0,1.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_bagel,P_7290013121134,0,0,0,1.8,0,316,3.7,46.6,12.8,540,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,1.9,Less_than_0.5,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_chocolate_balls,P_7290013121684,0,0,0,3.4,0,525,3.3,58,31.7,89,0,0,0,0,0,6.48,0,0,0,0,0,0,0,0,0,0,15.5,Less_than_0.5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_inflatable_pita,P_7290018175002,0,0,0,1.7,0,229,0.5,56,0,486,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vegan_tef_flour_bread,P_7290018757383,0,0,0,3.5,0,287,3.6,39.9,11.8,491,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,1.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitas_with_teff_flour,P_7290012208584,0,0,0,0,0,334,8,36.5,17.3,633,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,2.5,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_hyssop_pita,P_7290018175408,0,0,0,3.2,0,323,1.5,44,15,545,0,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,2.2,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_gluten-free_bun,P_7290010760749,0,0,0,1.7,0,204,2.2,33.4,6.4,427,0,0,0,0,0,3.73,0,0,0,0,1.3,0,0,0,0,0,2.5,Less_than_0.5,0.25,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bread_with_vegan_teff_flour,P_7290012208515,0,0,0,3.5,0,287,3.6,39.9,11.8,491,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,1.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluten-free_cheese_sambusak,P_7290018175019,0,0,0,3.2,0,512,6.7,42,0,0,0,0,0,0,0,15.16,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheese_borax_as_well,P_7290010760886,0,0,0,0,0,303,3.3,23,22,525,0,0,0,0,0,3.32,0,0,0,0,1,0,0,0,0,0,9.3,Less_than_0.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ziva_pastry_as_a,P_7290016083088,0,0,0,0,0,300,5.3,20.6,22,534,0,0,0,0,0,3.98,0,0,0,0,1,0,0,0,0,0,9.1,Less_than_0.5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malvah_Kashlap,P_7290017303802,0,0,0,0,0,397,1.4,28,28,475,0,0,0,0,0,3.32,0,0,0,0,1,0,0,0,0,0,13,Less_than_0.5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puff_pastry_squares,P_7290017884462,0,0,0,0,0,365,1.4,29,27,480,0,0,0,0,0,3.76,0,0,0,0,1,0,0,0,0,0,12.5,Less_than_0.5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falafel_balls_patties,P_7290017086057,0,0,0,6.1,0,247,7.8,23,12.4,430,0,0,0,0,0,5.73,0,0,0,0,1.1,0,0,0,0,0,1.2,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natural_corn_schnitzel_L._gluten,P_7290012522581,0,0,0,3.1,0,203,3.4,27.5,8.1,400,0,0,0,3.2,0,3.6,0,0,0,0,2.9,0,0,0,0,0,0.9,Less_than_0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
